Guerrero	San Luis Acatlan	16.8070694	-98.7350079
Guerrero	San Marcos	16.7949714	-99.3883874
Guerrero	San Miguel Totolapan	18.1590539	-100.3906209
Guerrero	Taxco de Alarcon	18.5563889	-99.605
Guerrero	Tecoanapa	16.9865731	-99.2604936
Guerrero	Tecpan de Galeana	17.2195397	-100.6297054
Guerrero	Teloloapan	18.3663079	-99.8736474
Guerrero	Tepecoacuilco de Trujano	18.2856297	-99.4645799
Guerrero	Tetipac	18.6477026	-99.6480435
Guerrero	Tixtla de Guerrero	17.5666667	-99.4
Guerrero	Tlacoachistlahuaca	16.8105347	-98.3000906
Guerrero	Tlacoapa	17.2624789	-98.7482819
Guerrero	Tlalchapa	18.4085169	-100.4773801
Guerrero	Tlalixtaquilla de Maldonado	16.3251757	-98.5684964
Guerrero	Tlapa de Comonfort	17.5464224	-98.5745759
Guerrero	Tlapehuala	18.2424779	-100.5353839
Guerrero	Xalpatlahuac	17.4732822	-98.6102744
Guerrero	Xochihuehuetlan	17.9053544	-98.4876639
Guerrero	Xochistlahuaca	16.7918475	-98.2420878
Guerrero	Zapotitlan Tablas	17.420344	-98.7814912
Guerrero	Zihuatanejo de Azueta	17.6370984	-101.5594907
Guerrero	Zirandaro	18.4778399	-100.9904021
Guerrero	Zitlala	17.6885367	-99.1858206
Hidalgo	Acatlan	20.1507392	-98.4472959
Hidalgo	Acaxochitlan	20.1582032	-98.1998326
Hidalgo	Actopan	20.2689007	-98.9492994
Hidalgo	Agua Blanca de Iturbide	20.3472715	-98.356987
Hidalgo	Ajacuba	20.092443	-99.119489
Hidalgo	Alfajayucan	20.4098181	-99.3483406
Hidalgo	Almoloya	19.7039904	-98.4008361
Hidalgo	Apan	19.707681	-98.4492379
Hidalgo	Atitalaquia	20.0573086	-99.2212804
Hidalgo	Atlapexco	21.0148367	-98.3505171
Hidalgo	Atotonilco de Tula	20.008329	-99.2197717
Hidalgo	Atotonilco el Grande	20.286942	-98.66792
Hidalgo	Calnali	20.9012074	-98.5837724
Hidalgo	Cardonal	20.6124	-99.1150509
Hidalgo	Chapantongo	20.2822727	-99.4129636
Hidalgo	Chapulhuacan	21.1569084	-98.9026949
Hidalgo	Chilcuautla	20.2874191	-99.2674713
Hidalgo	Cuautepec de Hinojosa	20.0342177	-98.3100324
Hidalgo	El Arenal	20.2213959	-98.9104396
Hidalgo	Eloxochitlan	20.7458246	-98.8088816
Hidalgo	Emiliano Zapata	19.653763	-98.545831
Hidalgo	Epazoyucan	20.0202144	-98.6355177
Hidalgo	Francisco I. Madero	25.8150702	-103.2879936
Hidalgo	Huasca de Ocampo	20.2040067	-98.5741329
Hidalgo	Huautla	21.0308333	-98.285
Hidalgo	Huazalingo	20.9797122	-98.5072519
Hidalgo	Huehuetla	20.459085	-98.0764575
Hidalgo	Huejutla de Reyes	21.143739	-98.418111
Hidalgo	Huichapan	20.3733333	-99.6488889
Hidalgo	Ixmiquilpan	20.4831412	-99.2171174
Hidalgo	Jacala de Ledezma	21.0087802	-99.1896214
Hidalgo	Jaltocan	21.1277144	-98.5418899
Hidalgo	Juarez Hidalgo	20.7830533	-98.8288209
Hidalgo	La Mision	21.0976167	-99.1247364
Hidalgo	Lolotla	20.84807	-98.7232911
Hidalgo	Metepec	20.2402534	-98.3256119
Hidalgo	Metztitlan	20.6	-98.7666667
Hidalgo	Mineral de la Reforma	20.0434139	-98.725784
Hidalgo	Mineral del Chico	20.2156264	-98.7301399
Hidalgo	Mineral del Monte	20.1382299	-98.6735591
Hidalgo	Mixquiahuala de Juarez	20.2311111	-99.2130556
Hidalgo	Molango de Escamilla	27.2258254	-100.1536852
Hidalgo	Nicolas Flores	20.7676552	-99.1388685
Hidalgo	Nopala de Villagran	20.2508944	-99.6439526
Hidalgo	Omitlan de Juarez	20.1701897	-98.6487431
Hidalgo	Pachuca de Soto	20.1153012	-98.7458874
Hidalgo	Pacula	21.0499707	-99.2961479
Hidalgo	Pisaflores	21.1906407	-99.0059719
Hidalgo	Progreso de Obregon	20.247297	-99.189869
Hidalgo	San Agustin Metzquititlan	20.5326243	-98.6378502
Hidalgo	San Agustin Tlaxiaca	20.1171262	-98.8901814
Hidalgo	San Bartolo Tutotepec	20.3984797	-98.2011726
Hidalgo	San Felipe Orizatlan	21.171375	-98.607848
Hidalgo	San Salvador	20.2855429	-99.0131349
Hidalgo	Santiago de Anaya	20.3830774	-98.9636149
Hidalgo	Santiago Tulantepec de Lugo Guerrero	20.0388983	-98.3573013
Hidalgo	Singuilucan	19.9663056	-98.5174094
Hidalgo	Tasquillo	20.5484641	-99.3104005
Hidalgo	Tecozautla	20.5326359	-99.6323321
