"","State","Municipality","Lat","Lon","Clave","ConsultsPerDoc","ConsultsPerMedUnit","DocsPerMedUnit","AvEduc05","ReadWrite05","MissReadWrite05","IndLang05","MissIndLang05","Hom06","PopMun06","PartyMunBC","Inc06","Exp06","StatePop06","StateHom06","StateGDP06"
"2190","Veracruz","Mixtla de Altamirano",18.5930332,-96.9950189,30110,6308.8,8411.7,1.3,2.1,0.425561797752809,0.00293667007150153,0.982822540781018,0.00616119703256633,2,9735,"PRI",22455618,22455618,7216810,368,460198951
"2191","Veracruz","Moloacan",17.9868662,-94.346517,30111,2829.4,7679.9,2.7,6.3,0.869562136885362,0.00141703273345614,0.0102308862159547,0.128378378378378,1,15930.4,"PRI",31345119,31345119,7216810,368,460198951
"2192","Veracruz","Naolinco",19.65411,-96.857681,30112,1728.5,6338,3.7,6.3,0.854103892973364,0.00114499216584308,0.00176491351923756,1.73333333333333,0,19159,"PAN",27318603,27318603,7216810,368,460198951
"2193","Veracruz","Naranjal",18.8120237,-96.9636654,30113,2664.3,3996.5,1.5,5.8,0.818773738469886,0.000813890396093326,0.0605581885202738,0.00434782608695652,2,4360.6,"PAN",8599115,8599115,7216810,368,460198951
"2194","Veracruz","Nautla",20.2066604,-96.7729224,30114,2363.9,3714.7,1.6,6.3,0.860421286031042,0.000110864745011086,0.00520438035346417,0.145833333333333,0,10013.2,"PRI",31289752,31289752,7216810,368,460198951
"2195","Veracruz","Nogales",18.8166667,-97.1666667,30115,2709.2,8127.6,3,8.1,0.900508842472334,0.000925168131516208,0.0464792652379627,0.094311377245509,4,32392,"PRI",57890552,57890552,7216810,368,460198951
"2196","Veracruz","Oluta",17.9298564,-94.8924514,30116,754.9,19251,25.5,6.6,0.859118767599801,0.000414112970018221,0.00574062095730919,0.0985915492957746,2,13866.4,"PRI",20506482,20506482,7216810,368,460198951
"2197","Veracruz","Omealca",18.7405177,-96.7714661,30117,1505.6,8818.7,5.9,5.7,0.820171265461465,0.00111005391690454,0.0467044284243048,0.0959206174200661,4,21808.2,"PRI",29636682,29636682,7216810,368,460198951
"2198","Veracruz","Orizaba",18.85,-97.1,30118,1019.4,46057.9,45.2,9.9,0.952024173792025,0.00148703137064257,0.0187424482264455,0.205397301349325,7,118030.2,"PAN",263692205,263692205,7216810,368,460198951
"2199","Veracruz","Otatitlan",18.1810699,-96.034393,30119,1692,5922,3.5,6.4,0.869223007063572,0.000403632694248234,0.017998417721519,0.043956043956044,0,5499.6,"PRD",13384211,13384211,7216810,368,460198951
"2200","Veracruz","Oteapan",18.0062177,-94.6701351,30120,2856.5,22852,8,5.9,0.856393384314423,0.000355682020273875,0.0697573279986083,0.00374064837905237,0,13200.2,"PRI",20491189,20491189,7216810,368,460198951
"2201","Veracruz","Ozuluama de Mascarenas",24.0439021,-104.6837099,30121,1435.8,4699.1,3.3,5.6,0.861698507607797,0.000826406105682757,0.0135000237676475,0.253521126760563,0,23207.2,"PRI",54046444,54046444,7216810,368,460198951
"2202","Veracruz","Pajapan",18.2553119,-94.6894681,30122,3648.7,6385.2,1.8,3.9,0.696123191209472,0.00100595836879981,0.673296528775618,0.00168482533977311,0,14878.6,"PAN",21886327,21886327,7216810,368,460198951
"2203","Veracruz","Panuco",22.05,-98.1833333,30123,1674.3,6375.2,3.8,7,0.900914899435646,0.000758272630087264,0.0172560353621217,0.128782547501759,7,92262.8,"PRI",142730943,142730943,7216810,368,460198951
"2204","Veracruz","Papantla",20.4566709,-97.3156131,30124,2251.8,8829.5,3.9,6.7,0.85458541783843,0.0011174920813475,0.242294129998769,0.00642500672384425,5,154010.2,"PAN",235158926,235158926,7216810,368,460198951
"2205","Veracruz","Paso del Macho",18.9666667,-96.7166667,30125,3155.8,7746,2.5,5.5,0.851825549335784,0.00125323753028657,0.00326730651419236,1.85,1,27697.8,"PRI",37008952,37008952,7216810,368,460198951
"2206","Veracruz","Paso de Ovejas",19.2835389,-96.4405789,30126,3174.2,7255.3,2.3,6.3,0.877644859813084,0.000672897196261682,0.00231252064750578,2,0,30377.6,"PAN",44071296,44071296,7216810,368,460198951
"2207","Veracruz","La Perla",18.9283614,-97.1328424,30127,3701.3,6662.4,1.8,3.2,0.590407641598278,0.00369971747612001,0.00141542816702052,13.0454545454545,0,19873.6,"PAN",24869770,24869770,7216810,368,460198951
"2208","Veracruz","Perote",19.5610169,-97.2440699,30128,2072.2,10015.7,4.8,6.7,0.871844100988768,0.00155515023519247,0.00488970176551827,1.05725190839695,0,62814,"PRI",60175690,60175690,7216810,368,460198951
"2209","Veracruz","Platon Sanchez",21.2778909,-98.3737051,30129,2509.2,4460.8,1.8,5.8,0.799112311848707,0.000192975685063682,0.353542961149815,0.00337298064974259,0,17713.6,"PAN",27299780,27299780,7216810,368,460198951
"2210","Veracruz","Playa Vicente",17.8242544,-95.8150579,30130,2336.1,5110.1,2.2,5.2,0.795609069398269,0.00143768532662414,0.272525806263486,0.0173336186603895,10,38696.8,"PAN",67233413,67233413,7216810,368,460198951
"2211","Veracruz","Poza Rica de Hidalgo",20.5333333,-97.45,30131,1576.3,74946.5,47.5,9.4,0.940173375632428,0.00169069736517163,0.0240550682140106,0.198605371900826,9,183812.6,"PAN",279968734,279968734,7216810,368,460198951
"2212","Veracruz","Las Vigas de Ramirez",19.637,-97.1,30132,2704.4,18931,7,5.8,0.837905627841354,0.00148926163975545,0.00174998097846763,1.95652173913043,0,15620.4,"PRD",20974631,20974631,7216810,368,460198951
"2213","Veracruz","Pueblo Viejo",22.1812399,-97.8348921,30133,2668.5,9339.8,3.5,7.5,0.919887930657094,0.00135708969925141,0.020197486535009,0.11957671957672,2,53146,"PAN",79781904,79781904,7216810,368,460198951
"2214","Veracruz","Puente Nacional",19.3297104,-96.4825459,30134,3761,4701.2,1.2,6.6,0.886732117812062,0.000953716690042076,0.0029673590504451,1.40740740740741,0,20439,"PRD",28343314,28343314,7216810,368,460198951
"2215","Veracruz","Rafael Delgado",18.8106854,-97.0721359,30135,4297.8,12893.5,3,6.2,0.839493426939225,0.00130772936884851,0.593868457804083,0.00291153415453527,1,18027.4,"PRI",21775678,21775678,7216810,368,460198951
"2216","Veracruz","Rafael Lucio",19.5919839,-96.9902514,30136,3509,7018,2,6.7,0.891607000795545,0.000795544948289578,0.00174351026733824,1.33333333333333,0,6177.4,"PRD",10589138,10589138,7216810,368,460198951
"2217","Veracruz","Los Reyes",18.6710069,-97.0429161,30137,4393,4393,1,4.2,0.680562531391261,0.0107985936715218,0.945802080812969,0.0306983883346124,0,4964.8,"PRI",12023790,12023790,7216810,368,460198951
"2218","Veracruz","Rio Blanco",18.8359564,-97.1397234,30138,668,30393.5,45.5,9.3,0.943784906401729,0.00120681429092644,0.0120342577038526,0.254004576659039,0,40141.2,"PAN",52345767,52345767,7216810,368,460198951
"2219","Veracruz","Saltabarranca",18.5843389,-95.5272849,30139,2625.7,7877,3,5.5,0.773312824456835,0.0007690828686791,0.00470987189148455,0.16,0,5784,"PRD",11214301,11214301,7216810,368,460198951
"2220","Veracruz","San Andres Tenejapan",18.4509958,-95.2106698,30140,2135,10675,5,4.4,0.797074091552619,0.0103822557810288,0.884191176470588,0.0306652806652807,0,2533.4,"Other",7129084,7129084,7216810,368,460198951
"2221","Veracruz","San Andres Tuxtla",18.4440354,-95.2132694,30141,2126.2,12757,6,5.7,0.772814653051181,0.00143024114173228,0.00300798127700432,0.620947630922693,3,150230.4,"PRI",227555926,227555926,7216810,368,460198951
"2222","Veracruz","San Juan Evangelista",17.8817459,-95.1293461,30142,2983.4,5635.3,1.9,5.4,0.832741126048573,0.00157514927286714,0.00871864503680412,0.344262295081967,7,31347.8,"PAN",44513567,44513567,7216810,368,460198951
"2223","Veracruz","Santiago Tuxtla",18.4666667,-95.3,30143,2383.2,9022.1,3.8,5.3,0.759754312921244,0.00140157058350681,0.0047596958635016,1.05508474576271,3,55236.6,"PRD",78992774,78992774,7216810,368,460198951
"2224","Veracruz","Sayula de Aleman",17.8812332,-94.9607461,30144,3369.9,5728.9,1.7,5.7,0.806568040296672,0.00107087613532701,0.133072936808725,0.016855565242662,1,29445.2,"PRI",39559975,39559975,7216810,368,460198951
"2225","Veracruz","Soconusco",17.9626197,-94.8804966,30145,3675.2,11025.5,3,6.8,0.856021650879567,0.0004510599909788,0.0111248454882571,0.103174603174603,0,12843.8,"PRI",18397741,18397741,7216810,368,460198951
"2226","Veracruz","Sochiapa",19.1920119,-96.9377269,30146,3184.5,4246,1.3,5.1,0.816476645825671,0.000735564545788893,0.000715307582260372,1,0,3246.8,"PRI",7373467,7373467,7216810,368,460198951
"2227","Veracruz","Soledad Atzompa",18.7546712,-97.1514866,30147,5022.2,8035.6,1.6,3.4,0.602152579930358,0.00329218106995885,0.942829160800637,0.00168798286048172,0,19627.2,"PRD",23721985,23721985,7216810,368,460198951
"2228","Veracruz","Soledad de Doblado",19.0463889,-96.4211111,30148,2568.1,4173.1,1.6,5.5,0.851853401389005,0.00117145008785876,0.00110551529296155,5.59259259259259,1,26847.2,"PAN",35714573,35714573,7216810,368,460198951
"2229","Veracruz","Soteapan",18.2296099,-94.8718929,30149,5305.3,7663.2,1.4,3.6,0.612197195070123,0.00157246068848279,0.835320723684211,0.00216588727541226,3,29002.4,"PRI",39980744,39980744,7216810,368,460198951
"2230","Veracruz","Tamalin",21.33919,-97.81228,30150,1591,3500.2,2.2,5.9,0.850761217948718,0.000400641025641026,0.0867906066536204,0.0214205186020293,0,11257.4,"PRI",20694200,20694200,7216810,368,460198951
"2231","Veracruz","Tamiahua",21.2770007,-97.4467306,30151,2481.6,4199.7,1.7,5.7,0.85751331326696,0.0011113683723084,0.013479893246483,0.291946308724832,0,23904.8,"PRI",38483387,38483387,7216810,368,460198951
"2232","Veracruz","Tampico Alto",22.1114627,-97.8011454,30152,2710.2,3726.5,1.4,6,0.87858410385729,0.000653777902306902,0.0117937465715853,0.24031007751938,0,12025.2,"PAN",23459579,23459579,7216810,368,460198951
"2233","Veracruz","Tancoco",21.2861824,-97.7904194,30153,1940.4,4527.7,2.3,5.6,0.800304587854559,0.00114220445459737,0.111277351786048,0.0201680672268908,0,5849.8,"PRD",10227229,10227229,7216810,368,460198951
"2234","Veracruz","Tantima",21.3353717,-97.8329071,30154,2580.1,3547.6,1.4,5.3,0.830262045646661,0.000507185122569738,0.0708257488002648,0.0373831775700935,0,13161.2,"PAN",23999041,23999041,7216810,368,460198951
"2235","Veracruz","Tantoyuca",21.348539,-98.229393,30155,2676.3,6744.2,2.5,6.4,0.832546352192988,0.000884606648894839,0.534948601592888,0.00331090000216399,5,98707.8,"PAN",155073866,155073866,7216810,368,460198951
"2236","Veracruz","Tatatila",19.6920087,-97.1137796,30156,2174.3,3261.5,1.5,4.1,0.764068265682657,0.00138376383763838,0.0017805475183619,4,4,5335.2,"Other",10816529,10816529,7216810,368,460198951
"2237","Veracruz","Castillo de Teayo",20.7493289,-97.6311614,30157,2774.3,4855,1.8,6,0.83955223880597,0.00134573036457059,0.0927097005130653,0.0225225225225225,0,18471.8,"PRI",27695409,27695409,7216810,368,460198951
"2238","Veracruz","Tecolutla",20.4795519,-97.0101271,30158,4174.2,4770.6,1.1,6.1,0.859821717241698,0.000646621403168445,0.0452327157704474,0.021978021978022,2,24431.6,"PRD",46635564,46635564,7216810,368,460198951
"2239","Veracruz","Tehuipango",18.5179939,-97.0543746,30159,2553.8,6129,2.4,2.2,0.387157295890577,0.00599164800581008,0.991923211986422,0.00489733301864527,2,21020.6,"PRD",35634141,35634141,7216810,368,460198951
"2240","Veracruz","alamo Temapache",20.9065223,-97.6815987,30160,2635.8,4676.5,1.8,6.5,0.864994735545151,0.000414435807253747,0.0868456757703081,0.0166309688799294,6,101531.8,"PAN",126145552,126145552,7216810,368,460198951
"2241","Veracruz","Tempoal",21.52136,-98.388641,30161,2617.9,5890.3,2.2,5.6,0.819853573024439,0.00123741106107998,0.0688580619219944,0.114841849148418,2,33476.8,"PRD",63523882,63523882,7216810,368,460198951
"2242","Veracruz","Tenampa",19.2479979,-96.8849621,30162,2302.5,4605,2,4.5,0.756122448979592,0.000408163265306122,0.000397535281256211,0.5,1,5766.2,"PAN",11757347,11757347,7216810,368,460198951
"2243","Veracruz","Tenochtitlan",19.8078194,-96.9159526,30163,2354.5,7063.5,3,4.6,0.794180269694819,0.000236574402649633,0.00160366552119129,1,0,5040.4,"PAN",11765817,11765817,7216810,368,460198951
"2244","Veracruz","Teocelo",19.3833333,-96.9666667,30164,1436.7,12930.5,9,6.5,0.876367702260203,0.00127785320661289,0.00148182810793948,3.78947368421053,0,15369.4,"PRD",22512472,22512472,7216810,368,460198951
"2245","Veracruz","Tepatlaxco",19.0681049,-96.8447351,30165,3054,6108,2,4.9,0.809081212859973,0.000914216059728783,0.00177226406734603,0.75,1,7744.2,"PAN",16649234,16649234,7216810,368,460198951
"2246","Veracruz","Tepetlan",19.6734024,-96.7974339,30166,3935.7,3935.7,1,4.1,0.731945348080677,0.000520494469746259,0.00216726160122387,0.941176470588235,1,8763.2,"Other",14151987,14151987,7216810,368,460198951
"2247","Veracruz","Tepetzintla",21.1643752,-97.8510171,30167,1409.7,3054.3,2.2,6,0.846319628647215,0.000663129973474801,0.161191131251011,0.00602409638554217,0,13727.4,"PRI",19864264,19864264,7216810,368,460198951
"2248","Veracruz","Tequila",18.7295682,-97.0711071,30168,2722.9,5445.8,2,4.2,0.666799363057325,0.00497611464968153,0.88848298404153,0.00757411815624324,1,12694.4,"PRD",21942568,21942568,7216810,368,460198951
"2249","Veracruz","Jose Azueta",19.1568979,-96.1500479,30169,2670.8,5074.5,1.9,5.2,0.807394331666176,0.00328527998430911,0.0224217399654312,0.314775160599572,0,23135.8,"PAN",41664366,41664366,7216810,368,460198951
"2250","Veracruz","Texcatepec",20.5847949,-98.3638364,30170,3015.1,4522.7,1.5,3.2,0.605753595997498,0.00412757973733583,0.746446639364009,0.00855252541552364,2,9911.8,"PRD",19269968,19269968,7216810,368,460198951
"2251","Veracruz","Texhuacan",18.6192382,-97.0383056,30171,5265,10530,2,4.9,0.705263157894737,0.00275689223057644,0.726963287138342,0.00334448160535117,0,4850.4,"PRI",10886932,10886932,7216810,368,460198951
"2252","Veracruz","Texistepec",17.8895974,-94.8127169,30172,2563.1,5553.3,2.2,5.8,0.816628347728826,0.000745665817436152,0.0175129218607479,0.0659722222222222,0,18531,"PRI",123272870,123272870,7216810,368,460198951
"2253","Veracruz","Tezonapa",18.615735,-96.6923879,30173,1865.8,5400.9,2.9,5.2,0.794934936384926,0.00152096762511769,0.200263071358106,0.0195871452029087,5,48819.2,"PAN",80157227,80157227,7216810,368,460198951
"2254","Veracruz","Tierra Blanca",18.447241,-96.356377,30174,1638.5,8585.7,5.2,6.7,0.863726442587915,0.00125639531118451,0.0292669931240961,0.177719982661465,5,87677.4,"PAN",136786226,136786226,7216810,368,460198951
"2255","Veracruz","Tihuatlan",20.7218454,-97.5395019,30175,2816.3,5929,2.1,6.7,0.870203001379621,0.000929132528085142,0.0351460525954219,0.0856137607505864,2,82693.2,"PAN",126463762,126463762,7216810,368,460198951
"2256","Veracruz","Tlacojalpan",18.2289654,-95.9420091,30176,2934.6,7336.5,2.5,5.8,0.833968012185834,0.00152322924600152,0.00646605322059189,1.92307692307692,0,4468.8,"PAN",13030314,13030314,7216810,368,460198951
"2257","Veracruz","Tlacolulan",19.6656362,-97.0029169,30177,2309,4156.2,1.8,5,0.802880970432146,0.000758150113722517,0.00122518990443519,1.2,0,9595.8,"PRD",21491160,21491160,7216810,368,460198951
"2258","Veracruz","Tlacotalpan",18.6134239,-95.6613511,30178,1561.8,8329.7,5.3,6.3,0.819523087965548,0.00135576999760746,0.00329127811300055,0.976190476190476,0,13732.8,"PRI",34270818,34270818,7216810,368,460198951
"2259","Veracruz","Tlacotepec de Mejia",19.1883809,-96.8369969,30179,3349.5,6699,2,5.7,0.86223506743738,0.000321130378933847,0.00252127324298771,0.125,0,3616.2,"PRI",12755933,12755933,7216810,368,460198951
"2260","Veracruz","Tlachichilco",20.6203868,-98.1983305,30180,2577.2,3722.7,1.4,4.1,0.699225989316472,0.000763109124604819,0.535842672869528,0.00315706393054459,3,10838.4,"PRD",21088448,21088448,7216810,368,460198951
"2261","Veracruz","Tlalixcoyan",18.7999134,-96.0527306,30181,1919.5,5758.5,3,5.6,0.82787859824781,0.00237797246558198,0.00539579373352137,0.698863636363636,1,35761,"PRD",46131047,46131047,7216810,368,460198951
"2262","Veracruz","Tlalnelhuayocan",19.5577462,-96.9747081,30182,1508,3518.7,2.3,6.2,0.850349411965229,0.00093744673598091,0.00454883797866181,2.05454545454545,0,14346.2,"PAN",15765278,15765278,7216810,368,460198951
"2263","Veracruz","Tlapacoyan",19.9614692,-97.2125214,30183,1836.5,6952.3,3.8,6.2,0.845785502041514,0.00113298702409201,0.0122191974397872,0.328231292517007,3,55073.6,"PAN",68739675,68739675,7216810,368,460198951
"2264","Veracruz","Tlaquilpa",18.6096147,-97.1181071,30184,1140.1,9120.7,8,3.4,0.652214022140221,0.00276752767527675,0.965099715099715,0.00276752767527675,0,6673.4,"PRD",13185813,13185813,7216810,368,460198951
"2265","Veracruz","Tlilapan",18.8053094,-97.0978119,30185,1951.6,9758,5,5.8,0.800261096605744,0.00704960835509138,0.420787083753784,0.0179856115107914,0,4604.6,"PRI",8381545,8381545,7216810,368,460198951
"2266","Veracruz","Tomatlan",19.0293354,-97.0094971,30186,3392.7,5089,1.5,6.6,0.865273775216138,0.000720461095100865,0.00335511213137913,0.578947368421053,0,6352.6,"PAN",12582473,12582473,7216810,368,460198951
"2267","Veracruz","Tonayan",19.6869329,-96.9237429,30187,2768.8,5537.5,2,4.6,0.80627802690583,0.00515695067264574,0.0104370515329419,0.645833333333333,0,5373.6,"PRD",12520472,12520472,7216810,368,460198951
"2268","Veracruz","Totutla",19.2108072,-96.9617379,30188,3151.6,5672.8,1.8,4.7,0.78500306372549,0.000612745098039216,0.00208628269130467,0.357142857142857,0,15293.4,"PAN",19452972,19452972,7216810,368,460198951
"2269","Veracruz","Tuxpan",20.9645689,-97.4044961,30189,1392,17052.3,12.2,8.2,0.921452554194472,0.00118059800219374,0.0195438671279369,0.161073825503356,4,136187.6,"PAN",237428555,237428555,7216810,368,460198951
"2270","Veracruz","Tuxtilla",18.2390024,-95.8938701,30190,2814,4221,1.5,6.1,0.82159148504815,0.000506842372022301,0.004995004995005,2.4,0,2136.2,"PAN",5879210,5879210,7216810,368,460198951
"2271","Veracruz","Ursulo Galvan",19.4037192,-96.3553962,30191,2423.9,8786.5,3.6,7.5,0.910015168285984,0.000655925880375518,0.00502835995011867,0.496,3,27328.2,"PRI",30188819,30188819,7216810,368,460198951
"2272","Veracruz","Vega de Alatorre",20.0286539,-96.6486726,30192,2955.7,4644.7,1.6,6.2,0.844555830666103,0.00217404432634821,0.00366538575229087,1.16129032258065,3,18713.8,"PRD",31405882,31405882,7216810,368,460198951
"2273","Veracruz","Veracruz",19.1902778,-96.1533333,30193,1017.5,69834,68.6,9.4,0.949383744803104,0.00261604073070419,0.00807418693617161,0.843877273961445,8,520279.2,"PAN",1046690144,1046690144,7216810,368,460198951
"2274","Veracruz","Villa Aldama",19.6505784,-97.2208931,30194,3065,12260,4,5.2,0.812332096712294,0.00191889471664321,0.0013560157790927,4.18181818181818,1,9828.6,"PAN",16702968,16702968,7216810,368,460198951
"2275","Veracruz","Xoxocotla",18.6474989,-97.1525334,30195,2082,6246,3,4.5,0.660262891809909,0.0012639029322548,0.131449631449631,0.0168224299065421,0,4745.4,"PRI",11161186,11161186,7216810,368,460198951
"2276","Veracruz","Yanga",18.8302259,-96.7993059,30196,2080.3,10401.7,5,6.3,0.876842258864731,0.00153217568947906,0.0029243937232525,1.65853658536585,3,15930,"PRI",25101591,25101591,7216810,368,460198951
"2277","Veracruz","Yecuatla",19.8644702,-96.7753986,30197,2468.2,5553.5,2.2,5,0.794965449160908,0.000394866732477789,0.0230583695127834,0.0292887029288703,2,11428.2,"Other",21294490,21294490,7216810,368,460198951
"2278","Veracruz","Zacualpan",20.4497886,-98.3587116,30198,2200.1,3143,1.4,3.8,0.682407887908666,0.000345960906417575,0.0129651456474154,0.051948051948052,0,6730.4,"PAN",19450796,19450796,7216810,368,460198951
"2279","Veracruz","Zaragoza",17.9590794,-94.6413699,30199,3062.3,18374,6,5.5,0.816605731807996,0.000825569052954358,0.387222349438974,0.00354819633353046,0,10071.2,"PRI",15165524,15165524,7216810,368,460198951
"2280","Veracruz","Zentla",19.5382388,-96.9304849,30200,1887.1,3774.2,2,5.3,0.856481918610141,0.000566518742328392,0.00304175500046087,0.151515151515152,2,12059.8,"PAN",17049013,17049013,7216810,368,460198951
"2281","Veracruz","Zongolica",18.6666667,-97,30201,2064.2,6844.5,3.3,4.9,0.706870183224878,0.00320868443937985,0.765647786268448,0.00697116300331416,3,39709.4,"PAN",65148720,65148720,7216810,368,460198951
"2282","Veracruz","Zontecomatlan de Lopez y Fuentes",20.7607137,-98.3434267,30202,2653.4,3790.6,1.4,4,0.66033102946526,0.00190978537650055,0.809272455353215,0.00130448961843679,0,13246,"PAN",24472523,24472523,7216810,368,460198951
"2283","Veracruz","Zozocolco de Hidalgo",20.1400074,-97.5750164,30203,2466.6,6783.2,2.8,4.6,0.721666037023045,0.000755572346052134,0.806045571481073,0.000797902655875983,1,12650.8,"PAN",25097331,25097331,7216810,368,460198951
"2284","Veracruz","Agua Dulce",18.1423129,-94.1438174,30204,2676.7,24090.6,9,7.9,0.905270471974883,0.00149261413351176,0.00899153737658674,0.397759103641457,1,44659.6,"PAN",74369489,74369489,7216810,368,460198951
"2285","Veracruz","El Higo",21.7666667,-98.45,30205,2250.1,4178.7,1.9,6.9,0.874778355243045,0.000366860287373892,0.0130079360343696,0.0596330275229358,2,18539.2,"PAN",37616426,37616426,7216810,368,460198951
"2286","Veracruz","Nanchital de Lazaro Cardenas del Rio",18.0711539,-94.4112992,30206,2807.2,52401.7,18.7,8.8,0.940781236958518,0.000918120357232284,0.0275926910027388,0.0814814814814815,0,26862,"Other",87495561,87495561,7216810,368,460198951
"2287","Veracruz","Tres Valles",18.2347867,-96.1335356,30207,2899.6,9021,3.1,6.4,0.84776222110473,0.00113807797157452,0.0766025723971947,0.0189189189189189,5,43303,"PRD",55154083,55154083,7216810,368,460198951
"2288","Veracruz","Carlos A. Carrillo",18.3734759,-95.7433656,30208,2242.6,12894.8,5.8,6.7,0.864844495804653,0.00105511731899714,0.00113507377979569,5.1304347826087,0,22151,"PAN",22792383,22792383,7216810,368,460198951
"2289","Veracruz","Tatahuicapan de Juarez",18.2465705,-94.7588279,30209,6480.5,7776.6,1.2,4.8,0.694290803412393,0.0014999531264648,0.695707762557078,0.00210028878970859,0,12739.4,"PRI",18354729,18354729,7216810,368,460198951
"2290","Veracruz","Uxpanapa",17.2097197,-94.201305,30210,2458.8,5081.5,2.1,4.9,0.805179545027261,0.00126903553299492,0.339638982587291,0.00872366125352302,3,25394,"PAN",30874698,30874698,7216810,368,460198951
"2291","Veracruz","San Rafael",20.1885902,-96.8674581,30211,2792.9,8378.7,3,6.7,0.889196128777405,0.00122457041279874,0.0123895171562005,0.289719626168224,7,28488.2,"PRI",63146673,63146673,7216810,368,460198951
"2292","Veracruz","Santiago Sochiapan",19.1902778,-96.1533333,30212,3244,3244,1,4.1,0.732015209125475,0.00091254752851711,0.546708185053381,0.0065093572009764,0,8593,"PRI",24387521,24387521,7216810,368,460198951
"2293","Yucatan","Abala",20.6468689,-89.6805664,31001,7292.3,10938.5,1.5,5,0.821965317919075,0.00115606936416185,0.704037558685446,0.00133368898372899,0,6052,"PAN",12044549,12044549,1846273.8,41,133648009
"2294","Yucatan","Acanceh",20.8127778,-89.4536111,31002,2822.3,38571.3,13.7,6.5,0.867704590818363,0.00127744510978044,0.396504642271983,0.0076741440377804,0,14517,"PAN",22910741,22910741,1846273.8,41,133648009
"2295","Yucatan","Akil",20.265087,-89.346821,31003,8194.3,24583,3,5.5,0.837283339228865,0.00224030185119679,0.664686393236605,0.0880027500859402,0,9884.4,"PRI",17544006,17544006,1846273.8,41,133648009
"2296","Yucatan","Baca",21.1086429,-89.3974147,31004,8548.5,17097,2,6.8,0.896216444726273,0.000422743606002959,0.255182421227197,0.0105605199025183,0,5425.8,"PAN",11333033,11333033,1846273.8,41,133648009
"2297","Yucatan","Bokoba",21.007481,-89.1802888,31005,6907,6907,1,5.5,0.811041548093341,0.00170745589072282,0.394397759103641,0.0113636363636364,0,1977,"PRI",6944556,6944556,1846273.8,41,133648009
"2298","Yucatan","Buctzotz",21.203034,-88.793859,31006,4794.2,14382.7,3,5.3,0.794572591587517,0.000407055630936228,0.310175995765515,0.00341296928327645,0,8430.6,"PAN",16005872,16005872,1846273.8,41,133648009
"2299","Yucatan","Cacalchen",20.983139,-89.227311,31007,11142.5,11142.5,1,5.9,0.853091421525454,0.00246609124537608,0.293335635359116,0.0147145379635079,0,6481.4,"PRI",15638130,15638130,1846273.8,41,133648009
"2300","Yucatan","Calotmul",21.0220349,-88.1787626,31008,11054,11054,1,5.2,0.825327510917031,0.00174672489082969,0.629745932058236,0.00407978241160471,0,3890.2,"PRD",9379259,9379259,1846273.8,41,133648009
"2301","Yucatan","Cansahcab",21.1571064,-89.1020687,31009,11294,11294,1,6.5,0.877303475623979,0.00046652670865407,0.272,0.00252100840336134,0,4729.6,"PRI",10743807,10743807,1846273.8,41,133648009
"2302","Yucatan","Cantamayec",20.4704659,-89.0814304,31010,2588,3882,1.5,4.3,0.696209016393443,0.00153688524590164,0.927047146401985,0.00107066381156317,0,2307.8,"PAN",7548625,7548625,1846273.8,41,133648009
"2303","Yucatan","Celestun",20.8583333,-90.4,31011,3423.6,11982.5,3.5,5.4,0.877625570776256,0.00237442922374429,0.0565735634228785,0.169811320754717,1,6381.4,"PAN",15754022,15754022,1846273.8,41,133648009
"2304","Yucatan","Cenotillo",20.9685327,-88.6005971,31012,2601.3,2601.3,1,5,0.84108040201005,0.000628140703517588,0.460708782742681,0.00267558528428094,0,3572.2,"PAN",9465564,9465564,1846273.8,41,133648009
"2305","Yucatan","Conkal",21.0733333,-89.5208333,31013,3873.3,13556.5,3.5,7.5,0.903380356667554,0.0019962736225712,0.225793806350451,0.0248842592592593,0,8624.6,"PRI",16387417,16387417,1846273.8,41,133648009
"2306","Yucatan","Cuncunul",20.6393892,-88.2978454,31014,1143,3429,3,5.4,0.742944317315027,0.0030511060259344,0.861481481481482,0.00257953568357696,0,1521.4,"PRI",6185694,6185694,1846273.8,41,133648009
"2307","Yucatan","Cuzama",20.7411148,-89.3171823,31015,10593,10593,1,5.4,0.840952380952381,0.00166666666666667,0.668678894822382,0.00798611111111111,0,4833.2,"PAN",10010049,10010049,1846273.8,41,133648009
"2308","Yucatan","Chacsinkin",20.1714254,-89.0178394,31016,5956,5956,1,4.9,0.752179899036255,0.000917852225791648,0.986631016042781,0.0013550135501355,0,2625.2,"PAN",7957782,7957782,1846273.8,41,133648009
"2309","Yucatan","Chankom",20.5678427,-88.5126554,31017,2690.1,3138.5,1.2,4.9,0.783209351753454,0.00212539851222104,0.982633488854329,0.00211026114481667,0,4364.8,"PRI",10869296,10869296,1846273.8,41,133648009
"2310","Yucatan","Chapab",20.4582672,-89.4569361,31018,2653,2653,1,5.7,0.836040216550657,0.000773395204949729,0.786440677966102,0.000957854406130268,0,2944.6,"PAN",7875851,7875851,1846273.8,41,133648009
"2311","Yucatan","Chemax",20.6564494,-87.9360261,31019,4446.3,8892.6,2,3.9,0.683515762718813,0.00270569425654901,0.952330341678476,0.00289339891704212,0,30716.4,"PRI",50402361,50402361,1846273.8,41,133648009
