Área Geográfica Clave	Nombre	Party previous before 2006	Party first in Calderon period	Party last in Calderon period	2007 Sketch Strafor Cartel	2010 Sketch Strafor Cartel	Intervention Indicator	Ingresos y Egresos Públicos (Pesos) 1990 Partida Egresos	Ingresos	1991 Partida Egresos	Ingresos2	1992 Partida Egresos	Ingresos3	1993 Partida Egresos	Ingresos4	1994 Partida Egresos	Ingresos5	1995 Partida Egresos	Ingresos6	1996 Partida Egresos	Ingresos7	1997 Partida Egresos	Ingresos8	1998 Partida Egresos	Ingresos9	1999 Partida Egresos	Ingresos10	2000 Partida Egresos	Ingresos11	2001 Partida Egresos	Ingresos12	2002 Partida Egresos	Ingresos13	2003 Partida Egresos	Ingresos14	2004 Partida Egresos	Ingresos15	2005 Partida Egresos	Ingresos16	2006 Partida Egresos	Ingresos17	2007 Partida Egresos	Ingresos18	2008 Partida Egresos	Ingresos19	2009 Partida Egresos	Ingresos20	2010 Partida Egresos	Ingresos21
7108	Villaflores	PAN-PRD	PRI	PRI	N	D	0	4105791	4105791	4715500	4715500	5248203	5248203	8115965	8115965	8830476	8830476	8219476	8219476	10110597	10110597	16492607	16492607	20809724	20809724	22720224	22720224	32749249	32749249	0	0	118242425	118242425	102820033	102820033	108529041	108529041	121258215	121258215	142618195	142618195	189486089	189486089	210849968	210849968	223739639	223739639	199794606	199794606
7109	Yajalón	PAN-PRD	PRD	Other	N	Z	0	2695455	2695455	2902300	2902300	2738992	2738992	3696393	3696393	4905007	4905007	3955936	3955936	5735677	5735677	8289657	8289657	10933581	10933581	28979995	28979995	31250346	31250346	36170626	36170626	37434497	37434497	35527487	35527487	39158279	39158279	42313407	42313407	58207073	58207073	62753786	62753786	63007869	63007869	78699373	78699373	0	0
7110	San Lucas	PAN	PRI	PAN-PRD	N	Z	0	423478	423478	682200	682200	573588	573588	996707	996707	1346131	1346131	1030683	1030683	1508732	1508732	2109176	2109176	2840740	2840740	3009942	3009942	5568842	5568842	0	0	12277956	12277956	12254161	12254161	14337928	14337928	15537331	15537331	18739828	18739828	19966414	19966414	21667517	21667517	27504216	27504216	24811767	24811767
7111	Zinacantán	PAN-PRD	PRD	PRI	N	Z	0	731827	731827	1373200	1373200	1602716	1602716	1975000	1975000	967884	967884	1595811	1595811	2447993	2447993	2999291	2999291	4103984	4103984	4675591	4675591	6538570	6538570	0	0	36991800	36991800	41598313	41598313	45360510	45360510	46897895	46897895	52741953	52741953	68024724	68024724	0	0	86698856	86698856	0	0
7112	San Juan Cancuc	PRI	PRD	PRI	N	Z	0	479293	479293	775700	775700	461995	461995	2350000	2350000	1036184	1036184	1487737	1487737	1944586	1944586	3086664	3086664	3872732	3872732	4402141	4402141	5588253	5588253	0	0	41653360	41653360	38804399	38804399	40772893	40772893	45035609	45035609	60926893	60926893	63531323	63531323	84822407	84822407	88413518	88413518	80476907	80476907
7113	Aldama	PRI	PRI	PRI	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380538	380538	2189863	2189863	0	0	9043854	9043854	7291596	7291596	7906553	7906553	8833531	8833531	12499832	12499832	13304519	13304519	14584186	14584186	18609161	18609161	16545668	16545668
7114	Benemérito de las Américas	Other	PRD	PRI	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516952	516952	4006298	4006298	0	0	0	0	23384585	23384585	31959855	31959855	31844808	31844808	43759540	43759540	43606297	43606297	51741925	51741925	74146282	74146282	64055503	64055503
7115	Maravilla Tenejapa	PRI	PRD	PRI	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726722	726722	4283068	4283068	0	0	26313772	26313772	28992496	28992496	24869763	24869763	27319106	27319106	38389537	38389537	43944938	43944938	44423222	44423222	45025241	45025241	47162499	47162499
7116	Marqués de Comillas	PRI	PRI	Other	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454707	454707	2587891	2587891	0	0	19240281	19240281	16516981	16516981	19381901	19381901	21080373	21080373	27680762	27680762	31954032	31954032	34437942	34437942	44107438	44107438	34647007	34647007
7117	Montecristo de Guerrero	PRI	PRI	PAN-PRD	N	S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454838	454838	3671819	3671819	0	0	0	0	9407323	9407323	10314807	10314807	11212260	11212260	18304201	18304201	13253955	13253955	16948513	16948513	21277108	21277108	0	0
7118	San Andrés Duraznal	Other	PAN	PRI	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380066	380066	2027357	2027357	0	0	5088676	5088676	5243379	5243379	0	0	6690377	6690377	9771647	9771647	10733017	10733017	10299190	10299190	11439448	11439448	11811535	11811535
7119	Santiago el Pinar	PRI	PRD	PAN-PRD	N	Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367965	367965	3386015	3386015	0	0	5734198	5734198	5168455	5168455	0	0	6343214	6343214	12300299	12300299	0	0	0	0	0	0	0	0
8001	Ahumada	PAN-PRD	PRI	Other	S	S	0	1649690	1649690	3602972	3602972	4494865	4494865	7385362	7385362	9311495	9311495	10384301	10384301	9513739	9513739	7810145	7810145	15883152	15883152	15881349	15881349	21777020	21777020	27732504	27732504	26408516	26408516	24833842	24833842	25835490	25835490	27210406	27210406	35405488	35405488	35050945	35050945	38124813	38124813	46822973	46822973	0	0
8002	Aldama	PRI	PRI	Other	S	S	0	1230789	1230789	3088001	3088001	4983429	4983429	4410769	4410769	4411509	4411509	5371825	5371825	7940548	7940548	6607655	6607655	15879152	15879152	27531027	27531027	32229167	32229167	24731125	24731125	34072978	34072978	32822600	32822600	33372648	33372648	34162441	34162441	48179505	48179505	38344914	38344914	50196312	50196312	58337646	58337646	63708887	63708887
8003	Allende	PAN-PRD	PRI	Other	S	S	0	985353	985353	2663647	2663647	4628642	4628642	5737285	5737285	5320227	5320227	2609350	2609350	2957878	2957878	4504534	4504534	8635114	8635114	12043990	12043990	14106351	14106351	15686268	15686268	19092401	19092401	16993811	16993811	17949080	17949080	20083879	20083879	26480430	26480430	24320161	24320161	27022439	27022439	29793484	29793484	32202391	32202391
8004	Aquiles Serdán	PRI	PRI	Other	S	S	0	719288	719288	1967827	1967827	1746216	1746216	2040404	2040404	2485755	2485755	2649049	2649049	3842739	3842739	5329432	5329432	7717601	7717601	8706564	8706564	9324794	9324794	12005893	12005893	13033685	13033685	13301535	13301535	18081739	18081739	16536032	16536032	23002349	23002349	25318679	25318679	29341484	29341484	32574801	32574801	39026927	39026927
8005	Ascensión	PRI	PAN	PAN	S	S	0	2138617	2138617	4844784	4844784	7235219	7235219	7926832	7926832	9325660	9325660	6979171	6979171	9453951	9453951	13211176	13211176	31381891	31381891	22216031	22216031	31727703	31727703	38052935	38052935	33571222	33571222	32919594	32919594	33045905	33045905	38646772	38646772	42458022	42458022	44469240	44469240	47994216	47994216	49647308	49647308	49170148	49170148
8006	Bachíniva	PRI	PRI	Other	S	S	0	784498	784498	2130669	2130669	2415535	2415535	2512581	2512581	3375464	3375464	2996307	2996307	3504907	3504907	4523061	4523061	7014100	7014100	11291161	11291161	14535308	14535308	12232904	12232904	13680673	13680673	15454072	15454072	16869116	16869116	16966545	16966545	21106179	21106179	18491145	18491145	24174191	24174191	25560353	25560353	26219855	26219855
8007	Balleza	PRI	PRI	PAN	S	S	0	1596838	1596838	3491037	3491037	3566911	3566911	4991181	4991181	5880112	5880112	5950063	5950063	7322684	7322684	11345918	11345918	19606463	19606463	19589074	19589074	22493359	22493359	22550396	22550396	28530347	28530347	32167412	32167412	33430273	33430273	40262731	40262731	41449531	41449531	41002569	41002569	52060210	52060210	51816169	51816169	52900026	52900026
8008	Batopilas	PRI	PRI	Other	S	S	0	758611	758611	2158150	2158150	1570514	1570514	3463453	3463453	2994296	2994296	2783000	2783000	3053942	3053942	3841547	3841547	10329126	10329126	12172084	12172084	18832142	18832142	23844277	23844277	23743367	23743367	27029169	27029169	26664732	26664732	30413359	30413359	38580917	38580917	44391926	44391926	43318605	43318605	43408294	43408294	47545733	47545733
8009	Bocoyna	PRI	PRI	PAN	S	S	0	2668935	2668935	5794728	5794728	8063386	8063386	7401825	7401825	5447761	5447761	5291682	5291682	5434755	5434755	9422319	9422319	24173562	24173562	37700800	37700800	44649706	44649706	39177932	39177932	42095681	42095681	45354649	45354649	44394643	44394643	50745591	50745591	76026954	76026954	60820617	60820617	73924910	73924910	71997618	71997618	83364305	83364305
8010	Buenaventura	PAN-PRD	PRI	PAN	S	S	0	2129373	2129373	4241490	4241490	4744269	4744269	6168362	6168362	8094092	8094092	6472411	6472411	7267474	7267474	8537670	8537670	12922496	12922496	23959891	23959891	32955738	32955738	24740926	24740926	27978059	27978059	27864192	27864192	31795757	31795757	35778280	35778280	41326139	41326139	37540160	37540160	44972097	44972097	49402617	49402617	52770972	52770972
8011	Camargo	PRI	PAN	PAN	S	D	0	6296945	6296945	8462804	8462804	12262110	12262110	23015220	23015220	17642360	17642360	13262331	13262331	21219729	21219729	29067001	29067001	63404125	63404125	78907821	78907821	99315978	99315978	67438722	67438722	68924491	68924491	78514923	78514923	83498356	83498356	90903279	90903279	162039366	162039366	113480818	113480818	126715078	126715078	132898685	132898685	159289219	159289219
8012	Carichí	PRI	PRI	PAN-PRD	S	S	0	1247157	1247157	2977673	2977673	3673733	3673733	5840469	5840469	2368837	2368837	2969761	2969761	3039980	3039980	4880322	4880322	12190446	12190446	17490304	17490304	19373435	19373435	18002042	18002042	18585805	18585805	18958015	18958015	20942819	20942819	25363674	25363674	26773155	26773155	27529835	27529835	31552794	31552794	30438758	30438758	36185134	36185134
8013	Casas Grandes	PRI	PAN	PRD	S	S	0	1508765	1508765	3649148	3649148	3608485	3608485	4236862	4236862	3314643	3314643	3574296	3574296	4153838	4153838	4502741	4502741	11926550	11926550	15566495	15566495	14559551	14559551	16864335	16864335	16329081	16329081	20033275	20033275	19718770	19718770	21788086	21788086	32071709	32071709	22771731	22771731	33641205	33641205	27203052	27203052	28524864	28524864
8014	Coronado	PRI	PRI	PAN	S	S	0	450084	450084	2322602	2322602	2164790	2164790	4002867	4002867	3552166	3552166	3800692	3800692	3127480	3127480	4256042	4256042	6007699	6007699	6861948	6861948	7553924	7553924	7252809	7252809	7925431	7925431	8549482	8549482	9222724	9222724	10941059	10941059	12745255	12745255	12331785	12331785	16152490	16152490	15002099	15002099	17619851	17619851
8015	Coyame del Sotol	PRI	PRI	PAN	S	S	0	903793	903793	1862756	1862756	2319168	2319168	2532388	2532388	2603912	2603912	3851285	3851285	2995067	2995067	5198526	5198526	7447574	7447574	8153501	8153501	8059572	8059572	8244357	8244357	9728412	9728412	12798886	12798886	13524095	13524095	13346218	13346218	15648759	15648759	16550778	16550778	15590913	15590913	15784941	15784941	16828051	16828051
8016	La Cruz	PRI	PRI	Other	S	S	0	491803	491803	1237007	1237007	2128502	2128502	1889135	1889135	2067589	2067589	2373736	2373736	3186922	3186922	5844986	5844986	6414318	6414318	7668260	7668260	8265088	8265088	8581757	8581757	10025647	10025647	9369860	9369860	10431554	10431554	11729160	11729160	14853848	14853848	13675394	13675394	16290132	16290132	17207903	17207903	14895064	14895064
8017	Cuauhtémoc	PAN-PRD	PRI	Other	S	S	0	21770671	21770671	35789451	35789451	37367840	37367840	64782411	64782411	92614217	92614217	180594524	180594524	90346302	90346302	121263707	121263707	175837442	175837442	222813549	222813549	324557760	324557760	200466698	200466698	215045522	215045522	231105036	231105036	236976487	236976487	282296690	282296690	319256374	319256374	283841773	283841773	371506474	371506474	355239291	355239291	312632298	312632298
8018	Cusihuiriachi	PRI	PRI	Other	S	S	0	810478	810478	2667902	2667902	5466783	5466783	10236426	10236426	2916357	2916357	3110399	3110399	3913323	3913323	5295210	5295210	9918500	9918500	11771914	11771914	14503787	14503787	19977580	19977580	15056078	15056078	14429997	14429997	15086712	15086712	16831830	16831830	22632098	22632098	19147351	19147351	25103190	25103190	23790509	23790509	0	0
8019	Chihuahua	PAN-PRD	PAN	PRI	S	S	1	173590379	173590379	234421994	234421994	249930386	249930386	309128206	309128206	290126562	290126562	398607936	398607936	250488224	250488224	402108521	402108521	647505000	647505000	625443183	625443183	796917347	796917347	821110632	821110632	857685950	857685950	974181153	974181153	1093472919	1093472919	1139643586	1139643586	1247352015	1247352015	1588424699	1588424699	1915231600	1915231600	2150699445	2150699445	0	0
8020	Chínipas	PRI	PRI	Other	S	S	0	593291	593291	1219761	1219761	1302996	1302996	1562816	1562816	1602189	1602189	2062088	2062088	2701883	2701883	3832129	3832129	6768738	6768738	12130179	12130179	14142954	14142954	14689786	14689786	15100077	15100077	15338002	15338002	15503840	15503840	19361613	19361613	21949193	21949193	22680868	22680868	26045734	26045734	28696819	28696819	32984911	32984911
8021	Delicias	PRI	PRI	PAN	S	S	0	28530016	28530016	32165384	32165384	32835588	32835588	33634191	33634191	38767310	38767310	38489105	38489105	37070052	37070052	50977752	50977752	93815639	93815639	159040278	159040278	130384757	130384757	160056577	160056577	178695420	178695420	196593708	196593708	230293656	230293656	235788187	235788187	256585347	256585347	268382267	268382267	395839735	395839735	382953199	382953199	0	0
8022	Dr. Belisario Domínguez	PRI	PRI	Other	S	S	0	1160776	1160776	1330769	1330769	1992094	1992094	2280757	2280757	2208904	2208904	2196602	2196602	2682895	2682895	4349565	4349565	6225052	6225052	7085330	7085330	9423448	9423448	8807387	8807387	9563216	9563216	10822986	10822986	11731978	11731978	13247096	13247096	19403847	19403847	17484835	17484835	16772080	16772080	16639318	16639318	16321472	16321472
8023	Galeana	PRI	PRD	Other	S	S	0	485486	485486	2085821	2085821	1792898	1792898	1501617	1501617	1879895	1879895	2350983	2350983	3910815	3910815	5260333	5260333	6680884	6680884	8399609	8399609	8913133	8913133	9967481	9967481	11168951	11168951	11111106	11111106	15670969	15670969	12573326	12573326	17737349	17737349	14591736	14591736	17330307	17330307	20605825	20605825	22557048	22557048
8024	Santa Isabel	PAN-PRD	PRI	PAN	S	S	0	1787801	1787801	4273195	4273195	6054868	6054868	3050140	3050140	3182175	3182175	1875643	1875643	2689805	2689805	3599015	3599015	5268926	5268926	6438546	6438546	8067301	8067301	12691751	12691751	9755090	9755090	14212610	14212610	12351833	12351833	14419704	14419704	21729520	21729520	14992083	14992083	18843306	18843306	17271282	17271282	19276347	19276347
8025	Gómez Farías	PRI	PRI	Other	S	S	0	2693320	2693320	2015306	2015306	2324914	2324914	8613930	8613930	4288376	4288376	4030785	4030785	4117838	4117838	8767735	8767735	11343868	11343868	13627192	13627192	18381908	18381908	15287433	15287433	18600539	18600539	16152391	16152391	15515569	15515569	20269400	20269400	21030591	21030591	21258304	21258304	24817428	24817428	25054975	25054975	0	0
8026	Gran Morelos	PRI	PRI	Other	S	S	0	1250255	1250255	1405505	1405505	1512701	1512701	1305076	1305076	1725599	1725599	1796195	1796195	2030304	2030304	2821830	2821830	6327415	6327415	6430164	6430164	5725474	5725474	0	0	8701243	8701243	9604533	9604533	10169732	10169732	12894410	12894410	18795212	18795212	14408721	14408721	15463809	15463809	17423229	17423229	16965106	16965106
8027	Guachochi	PRI	PRI	PAN	S	S	0	1350853	1350853	4187449	4187449	4578664	4578664	5084087	5084087	6039451	6039451	4449230	4449230	9876227	9876227	8284876	8284876	26983101	26983101	31848501	31848501	54661572	54661572	65342130	65342130	66914651	66914651	73072146	73072146	84650148	84650148	83946233	83946233	89396475	89396475	93565269	93565269	120738921	120738921	131842913	131842913	119649072	119649072
8028	Guadalupe	PRD	PRI	Other	S	J	0	819667	819667	2157813	2157813	3271514	3271514	7526014	7526014	6264997	6264997	6033973	6033973	8354959	8354959	12913460	12913460	11252868	11252868	13177542	13177542	15938020	15938020	15960143	15960143	23831502	23831502	21152035	21152035	23679143	23679143	26871350	26871350	27938141	27938141	29472860	29472860	30143586	30143586	31661034	31661034	0	0
8029	Guadalupe y Calvo	PRI	PRI	Other	S	S	0	1956763	1956763	3865043	3865043	5184354	5184354	10762112	10762112	11129505	11129505	10993896	10993896	8237433	8237433	21031024	21031024	48100638	48100638	54780692	54780692	60293106	60293106	56548864	56548864	71318366	71318366	82643063	82643063	87005421	87005421	92986737	92986737	108630174	108630174	106855476	106855476	127841409	127841409	131189081	131189081	133052127	133052127
8030	Guazapares	PAN-PRD	PRI	Other	S	S	0	611700	611700	1380282	1380282	1693768	1693768	2159943	2159943	2873232	2873232	4811618	4811618	7093963	7093963	11209963	11209963	16072043	16072043	16657481	16657481	17848520	17848520	17279321	17279321	15356749	15356749	19014167	19014167	19545606	19545606	24091423	24091423	27109265	27109265	25321331	25321331	30148323	30148323	31940956	31940956	32004296	32004296
8031	Guerrero	PRI	PAN	Other	S	S	0	7677266	7677266	8389509	8389509	7580837	7580837	12361038	12361038	10424141	10424141	13574814	13574814	18262820	18262820	33194617	33194617	52315648	52315648	92146852	92146852	84346488	84346488	49524342	49524342	54978752	54978752	59236864	59236864	62362729	62362729	76766199	76766199	82795678	82795678	74527246	74527246	89756551	89756551	0	0	103058245	103058245
8032	Hidalgo del Parral	PRI	PAN	Other	S	S	0	20674356	20674356	24832228	24832228	28998059	28998059	31625918	31625918	36369100	36369100	24501383	24501383	42235250	42235250	44505052	44505052	69100146	69100146	98746514	98746514	110425275	110425275	31974545	31974545	139453477	139453477	146883337	146883337	149221508	149221508	180779906	180779906	283707611	283707611	190198441	190198441	251414939	251414939	242810264	242810264	0	0
8033	Huejotitán	PRI	PRI	Other	S	S	0	683385	683385	1369233	1369233	1600380	1600380	2465814	2465814	2332465	2332465	2666037	2666037	2363575	2363575	2642884	2642884	4045053	4045053	7628427	7628427	8434149	8434149	7052356	7052356	7504614	7504614	7817713	7817713	8905902	8905902	10302788	10302788	13138812	13138812	12624444	12624444	14036677	14036677	14688822	14688822	17000516	17000516
8034	Ignacio Zaragoza	PRI	PRI	PRD	S	S	0	730334	730334	1847516	1847516	2171759	2171759	2271451	2271451	2598283	2598283	2923398	2923398	7825200	7825200	12690447	12690447	19013606	19013606	14087615	14087615	0	0	15605652	15605652	15349086	15349086	14742853	14742853	14351336	14351336	17519436	17519436	21076762	21076762	20226256	20226256	22544046	22544046	24461022	24461022	0	0
8035	Janos	PAN-PRD	PRI	Other	S	S	0	1363319	1363319	5947415	5947415	3589603	3589603	4549581	4549581	4101075	4101075	4768297	4768297	3759385	3759385	7911898	7911898	11694693	11694693	13413478	13413478	18154195	18154195	20933612	20933612	18555313	18555313	19719166	19719166	18680354	18680354	23470241	23470241	27170403	27170403	21550457	21550457	24232292	24232292	26501264	26501264	27621999	27621999
8036	Jiménez	PAN-PRD	PAN	PAN	S	D	0	3067048	3067048	5274146	5274146	7549193	7549193	11821929	11821929	13165343	13165343	6794423	6794423	10279562	10279562	13916940	13916940	23342550	23342550	68496950	68496950	77048256	77048256	55974994	55974994	52213649	52213649	55083666	55083666	55452414	55452414	64516293	64516293	96338357	96338357	79547628	79547628	89068094	89068094	95135267	95135267	0	0
8037	Juárez	PRI	PRI	PRI	S	J	1	170743429	170743429	304872382	304872382	293053803	293053803	375148838	375148838	301983441	301983441	587504607	587504607	431931645	431931645	610579314	610579314	807743361	807743361	1101737843	1101737843	1268589592	1268589592	1424396839	1424396839	1533914334	1533914334	1659630246	1659630246	1710196670	1710196670	2120998962	2120998962	2820398292	2820398292	2632064704	2632064704	2742683636	2742683636	3410940833	3410940833	0	0
8038	Julimes	PAN-PRD	PRI	PAN	S	S	0	584444	584444	1657749	1657749	2330102	2330102	3114272	3114272	1967158	1967158	1802192	1802192	2501985	2501985	3101325	3101325	4779327	4779327	9456147	9456147	9811156	9811156	10919813	10919813	10638836	10638836	12084152	12084152	11787227	11787227	13347642	13347642	16011646	16011646	17860733	17860733	19599034	19599034	19057977	19057977	0	0
